Fecha,NFactura,Vendedor,Cliente,Producto,Lote,Cantidad,PrecioUnitario,CostoUnitario,Categoria,StockInicial,StockFinal,Bodega
2023-12-14,F00214,Pedro Ruiz,Química Valpo,Aditivo Antiespuma,L231210,5,5711,3428,Químicos,19,14,Bodega Sur
2023-12-15,F00215,Juan Pérez,Comercial FríoSur,Detergente Enzimático,L231210,40,6107,3733,Limpieza,97,57,Bodega Sur
2023-12-15,F00215,Juan Pérez,Comercial FríoSur,Solvente Multiuso,L231221,15,7309,4805,Solventes,15,0,Bodega Sur
2023-12-15,F00216,Pedro Ruiz,Supermercados Nova,Sellador Epóxico,L231225,2,12872,9310,Químicos,5,3,Bodega Centro
2023-12-15,F00216,Pedro Ruiz,Supermercados Nova,Aditivo Antiespuma,L231207,17,5943,3351,Químicos,23,6,Bodega Centro
2023-12-15,F00216,Pedro Ruiz,Supermercados Nova,Aditivo Antiespuma,L231213,11,5943,3351,Químicos,11,0,Bodega Centro
2023-12-15,F00216,Pedro Ruiz,Supermercados Nova,Detergente Enzimático,L231225,16,5941,3887,Limpieza,29,13,Bodega Centro
2023-12-16,F00217,Juan Pérez,Distribuidora Austral,Sellador Epóxico,L231212,1,12469,9404,Químicos,4,3,Bodega Centro
2023-12-16,F00217,Juan Pérez,Distribuidora Austral,Desengrasante Industrial,L231212,10,5216,2951,Químicos,36,26,Bodega Centro
2023-12-19,F00218,Pedro Ruiz,Supermercados Nova,Detergente Alcalino,L231210,231,4117,2308,Limpieza,590,359,Bodega Norte
2023-12-21,F00219,Ana Torres,MetalMaq Ltda,Desinfectante Amonio,L231225,18,5283,3305,Limpieza,50,32,Bodega Centro
2023-12-21,F00219,Ana Torres,MetalMaq Ltda,Sellador Epóxico,L231221,9,13237,8522,Químicos,26,17,Bodega Centro
2023-12-21,F00220,Juan Pérez,Comercial FríoSur,Removedor de Ceras,L231213,3,9191,5331,Solventes,12,9,Bodega Norte
2023-12-21,F00220,Juan Pérez,Comercial FríoSur,Sellador Epóxico,L231201,3,13472,8326,Químicos,5,2,Bodega Norte
2023-12-21,F00221,Ana Torres,Distribuidora Austral,Desinfectante Amonio,L231226,2,5128,3015,Limpieza,6,4,Bodega Sur
2023-12-22,F00222,Juan Pérez,Comercial FríoSur,Detergente Alcalino,L231216,18,3952,2378,Limpieza,47,29,Bodega Sur
2023-12-22,F00222,Juan Pérez,Comercial FríoSur,Solvente Multiuso,L231224,10,7092,4486,Solventes,24,14,Bodega Sur
2023-12-23,F00223,Pedro Ruiz,Industrias Polar,Detergente Alcalino,L231228,27,3877,2304,Limpieza,31,4,Bodega Norte
2023-12-23,F00223,Pedro Ruiz,Industrias Polar,Aditivo Antiespuma,L231215,48,5614,3596,Químicos,112,64,Bodega Norte
2023-12-25,F00224,María López,Retail Pacífico,Desengrasante Industrial,L231204,15,5106,3005,Químicos,38,23,Bodega Centro
2023-12-25,F00224,María López,Retail Pacífico,Desinfectante Amonio,L231229,11,5612,3207,Limpieza,35,24,Bodega Centro
2023-12-25,F00224,María López,Retail Pacífico,Solvente Multiuso,L231220,2,7213,4569,Solventes,7,5,Bodega Centro
2023-12-25,F00224,María López,Retail Pacífico,Sellador Epóxico,L231225,1,12094,9474,Químicos,2,1,Bodega Centro
2023-12-26,F00225,Pedro Ruiz,Retail Pacífico,Removedor de Ceras,L231215,1,8940,5009,Solventes,3,2,Bodega Norte
2023-12-26,F00225,Pedro Ruiz,Retail Pacífico,Removedor de Ceras,L231229,1,8940,5009,Solventes,3,2,Bodega Norte
2023-12-26,F00225,Pedro Ruiz,Retail Pacífico,Desinfectante Amonio,L231225,5,5330,2971,Limpieza,12,7,Bodega Norte
2023-12-26,F00225,Pedro Ruiz,Retail Pacífico,Desengrasante Industrial,L231203,3,5229,2999,Químicos,3,0,Bodega Norte
2023-12-26,F00225,Pedro Ruiz,Retail Pacífico,Desengrasante Industrial,L231226,11,5229,2999,Químicos,31,20,Bodega Norte
2023-12-26,F00226,Pedro Ruiz,Química Valpo,Detergente Enzimático,L231203,49,5798,3795,Limpieza,181,132,Bodega Norte
2023-12-26,F00226,Pedro Ruiz,Química Valpo,Desengrasante Industrial,L231209,20,4650,3037,Químicos,20,0,Bodega Norte
2023-12-26,F00227,Pedro Ruiz,Alimentos Andinos,Detergente Alcalino,L231208,7,3732,2245,Limpieza,21,14,Bodega Sur
2023-12-26,F00227,Pedro Ruiz,Alimentos Andinos,Sellador Epóxico,L231206,4,12597,8269,Químicos,15,11,Bodega Sur
2023-12-26,F00227,Pedro Ruiz,Alimentos Andinos,Desengrasante Industrial,L231207,17,5204,3108,Químicos,71,54,Bodega Sur
2023-12-27,F00228,Juan Pérez,Alimentos Andinos,Desengrasante Industrial,L231222,38,4683,3057,Químicos,117,79,Bodega Centro
2023-12-27,F00228,Juan Pérez,Alimentos Andinos,Sellador Epóxico,L231205,3,12012,8854,Químicos,9,6,Bodega Centro
2023-12-27,F00228,Juan Pérez,Alimentos Andinos,Removedor de Ceras,L231228,6,8410,5069,Solventes,31,25,Bodega Centro
2023-12-27,F00228,Juan Pérez,Alimentos Andinos,Detergente Enzimático,L231202,17,6235,3862,Limpieza,37,20,Bodega Centro
2023-12-27,F00229,Ana Torres,Servicios Mineros Z,Desengrasante Industrial,L231212,28,5073,3132,Químicos,100,72,Bodega Centro
2023-12-27,F00229,Ana Torres,Servicios Mineros Z,Aditivo Antiespuma,L231204,44,5577,3363,Químicos,117,73,Bodega Centro
2023-12-29,F00230,Pedro Ruiz,Química Valpo,Aditivo Antiespuma,L231224,32,5675,3448,Químicos,110,78,Bodega Norte
2023-12-29,F00230,Pedro Ruiz,Química Valpo,Sellador Epóxico,L231226,2,12566,8330,Químicos,6,4,Bodega Norte
2023-12-29,F00230,Pedro Ruiz,Química Valpo,Desengrasante Industrial,L231226,55,5154,3237,Químicos,167,112,Bodega Norte
2023-12-29,F00230,Pedro Ruiz,Química Valpo,Desinfectante Amonio,L231229,26,5510,3390,Limpieza,76,50,Bodega Norte
2023-12-29,F00231,Juan Pérez,Química Valpo,Aditivo Antiespuma,L231219,56,5578,3540,Químicos,292,236,Bodega Sur
2023-12-30,F00232,Ana Torres,MetalMaq Ltda,Detergente Enzimático,L231208,29,6356,4024,Limpieza,84,55,Bodega Norte
2023-12-30,F00232,Ana Torres,MetalMaq Ltda,Sellador Epóxico,L231229,4,12220,8633,Químicos,15,11,Bodega Norte
2023-12-30,F00232,Ana Torres,MetalMaq Ltda,Desinfectante Amonio,L231208,16,4971,3372,Limpieza,70,54,Bodega Norte
2024-01-01,F00233,María López,MetalMaq Ltda,Solvente Multiuso,L240109,12,7412,4898,Solventes,31,19,Bodega Norte
2024-01-01,F00233,María López,MetalMaq Ltda,Aditivo Antiespuma,L240108,11,5879,3653,Químicos,25,14,Bodega Norte
2024-01-01,F00233,María López,MetalMaq Ltda,Desinfectante Amonio,L240122,9,5173,2977,Limpieza,30,21,Bodega Norte
2024-01-01,F00233,María López,MetalMaq Ltda,Desengrasante Industrial,L240109,35,5034,3143,Químicos,49,14,Bodega Norte
2024-01-01,F00233,María López,MetalMaq Ltda,Desengrasante Industrial,L240127,12,5034,3143,Químicos,29,17,Bodega Norte
2024-01-02,F00234,María López,Retail Pacífico,Desengrasante Industrial,L240110,1,4868,3203,Químicos,3,2,Bodega Centro
2024-01-02,F00234,María López,Retail Pacífico,Desengrasante Industrial,L240115,19,4868,3203,Químicos,52,33,Bodega Centro
2024-01-02,F00234,María López,Retail Pacífico,Desinfectante Amonio,L240129,24,5139,3281,Limpieza,107,83,Bodega Centro
2024-01-02,F00234,María López,Retail Pacífico,Aditivo Antiespuma,L240120,43,5479,3351,Químicos,167,124,Bodega Centro
2024-01-02,F00235,Pedro Ruiz,MetalMaq Ltda,Desengrasante Industrial,L240109,17,4894,3045,Químicos,69,52,Bodega Centro
2024-01-02,F00235,Pedro Ruiz,MetalMaq Ltda,Desinfectante Amonio,L240110,11,5097,3124,Limpieza,28,17,Bodega Centro
2024-01-03,F00236,Juan Pérez,Alimentos Andinos,Detergente Enzimático,L240121,17,6504,3799,Limpieza,81,64,Bodega Norte
2024-01-04,F00237,María López,Alimentos Andinos,Aditivo Antiespuma,L240119,9,5980,3233,Químicos,20,11,Bodega Sur
2024-01-04,F00237,María López,Alimentos Andinos,Aditivo Antiespuma,L240109,59,5980,3233,Químicos,235,176,Bodega Sur
2024-01-04,F00238,Pedro Ruiz,Servicios Mineros Z,Desengrasante Industrial,L240102,34,4626,3223,Químicos,95,61,Bodega Sur
2024-01-04,F00238,Pedro Ruiz,Servicios Mineros Z,Desinfectante Amonio,L240128,15,5516,3392,Limpieza,55,40,Bodega Sur
2024-01-04,F00238,Pedro Ruiz,Servicios Mineros Z,Sellador Epóxico,L240126,1,11886,9015,Químicos,3,2,Bodega Sur
2024-01-04,F00239,María López,Supermercados Nova,Aditivo Antiespuma,L240122,37,5896,3286,Químicos,122,85,Bodega Norte
2024-01-04,F00239,María López,Supermercados Nova,Detergente Alcalino,L240122,25,4008,2218,Limpieza,58,33,Bodega Norte
2024-01-04,F00240,Ana Torres,Industrias Polar,Solvente Multiuso,L240107,18,7059,4370,Solventes,19,1,Bodega Centro
2024-01-04,F00240,Ana Torres,Industrias Polar,Detergente Alcalino,L240115,15,3789,2327,Limpieza,49,34,Bodega Centro
2024-01-04,F00240,Ana Torres,Industrias Polar,Detergente Enzimático,L240110,61,6024,4160,Limpieza,201,140,Bodega Centro
2024-01-04,F00240,Ana Torres,Industrias Polar,Removedor de Ceras,L240111,2,8509,5324,Solventes,5,3,Bodega Centro
2024-01-04,F00240,Ana Torres,Industrias Polar,Removedor de Ceras,L240114,2,8509,5324,Solventes,7,5,Bodega Centro
2024-01-05,F00241,María López,Servicios Mineros Z,Detergente Enzimático,L240116,37,6693,3710,Limpieza,101,64,Bodega Sur
2024-01-06,F00242,Juan Pérez,Industrias Polar,Detergente Alcalino,L240124,8,3884,2253,Limpieza,9,1,Bodega Centro
2024-01-06,F00242,Juan Pérez,Industrias Polar,Detergente Alcalino,L240114,1,3884,2253,Limpieza,2,1,Bodega Centro
2024-01-06,F00242,Juan Pérez,Industrias Polar,Removedor de Ceras,L240125,7,8753,5309,Solventes,21,14,Bodega Centro
2024-01-06,F00243,Pedro Ruiz,Retail Pacífico,Solvente Multiuso,L240109,26,7535,4569,Solventes,102,76,Bodega Norte
2024-01-06,F00243,Pedro Ruiz,Retail Pacífico,Removedor de Ceras,L240109,1,8760,5100,Solventes,4,3,Bodega Norte
2024-01-06,F00243,Pedro Ruiz,Retail Pacífico,Sellador Epóxico,L240105,13,13624,8587,Químicos,30,17,Bodega Norte
2024-01-06,F00243,Pedro Ruiz,Retail Pacífico,Desinfectante Amonio,L240110,9,4955,3178,Limpieza,26,17,Bodega Norte
2024-01-06,F00243,Pedro Ruiz,Retail Pacífico,Desinfectante Amonio,L240104,2,4955,3178,Limpieza,4,2,Bodega Norte
2024-01-06,F00243,Pedro Ruiz,Retail Pacífico,Desengrasante Industrial,L240129,7,4837,2996,Químicos,33,26,Bodega Norte
2024-01-08,F00244,Ana Torres,Servicios Mineros Z,Sellador Epóxico,L240108,9,12971,8277,Químicos,18,9,Bodega Centro
2024-01-08,F00244,Ana Torres,Servicios Mineros Z,Solvente Multiuso,L240114,12,7620,4416,Solventes,41,29,Bodega Centro
2024-01-08,F00244,Ana Torres,Servicios Mineros Z,Solvente Multiuso,L240127,7,7620,4416,Solventes,18,11,Bodega Centro
2024-01-11,F00245,Pedro Ruiz,Logística Andes,Sellador Epóxico,L240119,4,13442,9055,Químicos,9,5,Bodega Norte
2024-01-11,F00245,Pedro Ruiz,Logística Andes,Detergente Enzimático,L240103,9,6351,4029,Limpieza,32,23,Bodega Norte
2024-01-11,F00245,Pedro Ruiz,Logística Andes,Desinfectante Amonio,L240102,21,4995,2998,Limpieza,64,43,Bodega Norte
2024-01-13,F00246,Juan Pérez,Logística Andes,Desengrasante Industrial,L240123,32,4978,2887,Químicos,83,51,Bodega Centro
2024-01-13,F00246,Juan Pérez,Logística Andes,Solvente Multiuso,L240121,16,7430,4569,Solventes,61,45,Bodega Centro
2024-01-13,F00247,María López,MetalMaq Ltda,Aditivo Antiespuma,L240116,5,5429,3337,Químicos,14,9,Bodega Centro
2024-01-15,F00248,Juan Pérez,Química Valpo,Detergente Enzimático,L240112,13,5946,3939,Limpieza,61,48,Bodega Sur
2024-01-15,F00248,Juan Pérez,Química Valpo,Sellador Epóxico,L240111,8,12664,8285,Químicos,18,10,Bodega Sur
2024-01-15,F00248,Juan Pérez,Química Valpo,Solvente Multiuso,L240122,3,7147,4739,Solventes,10,7,Bodega Sur
2024-01-15,F00248,Juan Pérez,Química Valpo,Solvente Multiuso,L240106,11,7147,4739,Solventes,37,26,Bodega Sur
2024-01-15,F00248,Juan Pérez,Química Valpo,Aditivo Antiespuma,L240104,12,5402,3262,Químicos,38,26,Bodega Sur
2024-01-15,F00249,Ana Torres,Distribuidora Austral,Aditivo Antiespuma,L240125,41,5782,3731,Químicos,165,124,Bodega Norte
2024-01-15,F00249,Ana Torres,Distribuidora Austral,Detergente Enzimático,L240110,37,5885,3667,Limpieza,139,102,Bodega Norte
2024-01-17,F00250,Ana Torres,Industrias Polar,Sellador Epóxico,L240115,6,13152,9434,Químicos,26,20,Bodega Sur
2024-01-17,F00250,Ana Torres,Industrias Polar,Desinfectante Amonio,L240128,21,5501,3243,Limpieza,67,46,Bodega Sur
2024-01-17,F00250,Ana Torres,Industrias Polar,Solvente Multiuso,L240102,5,8089,5038,Solventes,14,9,Bodega Sur
2024-01-17,F00250,Ana Torres,Industrias Polar,Solvente Multiuso,L240109,14,8089,5038,Solventes,42,28,Bodega Sur
2024-01-17,F00251,Pedro Ruiz,Comercial FríoSur,Solvente Multiuso,L240108,36,7296,4407,Solventes,36,0,Bodega Centro
2024-01-17,F00252,Pedro Ruiz,Distribuidora Austral,Aditivo Antiespuma,L240129,2,5993,3677,Químicos,8,6,Bodega Norte
2024-01-17,F00252,Pedro Ruiz,Distribuidora Austral,Solvente Multiuso,L240125,9,7834,4430,Solventes,9,0,Bodega Norte
2024-01-17,F00252,Pedro Ruiz,Distribuidora Austral,Solvente Multiuso,L240129,9,7834,4430,Solventes,13,4,Bodega Norte
2024-01-18,F00253,Pedro Ruiz,Comercial FríoSur,Detergente Enzimático,L240120,41,5899,4050,Limpieza,138,97,Bodega Centro
2024-01-18,F00253,Pedro Ruiz,Comercial FríoSur,Detergente Alcalino,L240116,17,4059,2447,Limpieza,47,30,Bodega Centro
2024-01-18,F00253,Pedro Ruiz,Comercial FríoSur,Solvente Multiuso,L240123,10,7099,4891,Solventes,24,14,Bodega Centro
2024-01-18,F00253,Pedro Ruiz,Comercial FríoSur,Aditivo Antiespuma,L240103,7,5572,3333,Químicos,18,11,Bodega Centro
2024-01-18,F00254,María López,Supermercados Nova,Detergente Enzimático,L240106,52,6022,3909,Limpieza,230,178,Bodega Sur
2024-01-18,F00254,María López,Supermercados Nova,Detergente Alcalino,L240115,18,4026,2218,Limpieza,74,56,Bodega Sur
2024-01-18,F00254,María López,Supermercados Nova,Detergente Alcalino,L240103,3,4026,2218,Limpieza,9,6,Bodega Sur
2024-01-18,F00254,María López,Supermercados Nova,Removedor de Ceras,L240106,1,8970,5525,Solventes,3,2,Bodega Sur
2024-01-18,F00254,María López,Supermercados Nova,Removedor de Ceras,L240121,1,8970,5525,Solventes,3,2,Bodega Sur
2024-01-20,F00255,Ana Torres,Alimentos Andinos,Desinfectante Amonio,L240124,19,5137,3225,Limpieza,60,41,Bodega Sur
2024-01-20,F00255,Ana Torres,Alimentos Andinos,Desengrasante Industrial,L240107,6,5155,3172,Químicos,18,12,Bodega Sur
2024-01-20,F00256,María López,Retail Pacífico,Sellador Epóxico,L240129,6,13014,8495,Químicos,21,15,Bodega Sur
2024-01-20,F00256,María López,Retail Pacífico,Detergente Alcalino,L240109,20,3993,2200,Limpieza,67,47,Bodega Sur
2024-01-20,F00257,Ana Torres,Retail Pacífico,Solvente Multiuso,L240116,9,7159,4950,Solventes,21,12,Bodega Norte
2024-01-20,F00257,Ana Torres,Retail Pacífico,Sellador Epóxico,L240119,7,13371,8872,Químicos,29,22,Bodega Norte
2024-01-20,F00257,Ana Torres,Retail Pacífico,Sellador Epóxico,L240117,5,13371,8872,Químicos,14,9,Bodega Norte
2024-01-20,F00257,Ana Torres,Retail Pacífico,Desengrasante Industrial,L240109,48,4756,2969,Químicos,115,67,Bodega Norte
2024-01-20,F00257,Ana Torres,Retail Pacífico,Aditivo Antiespuma,L240124,27,5711,3235,Químicos,56,29,Bodega Norte
2024-01-20,F00258,María López,Química Valpo,Desinfectante Amonio,L240125,26,4976,3406,Limpieza,137,111,Bodega Norte
2024-01-20,F00259,Ana Torres,Industrias Polar,Aditivo Antiespuma,L240102,21,5819,3305,Químicos,59,38,Bodega Centro
2024-01-20,F00259,Ana Torres,Industrias Polar,Aditivo Antiespuma,L240105,3,5819,3305,Químicos,5,2,Bodega Centro
2024-01-20,F00259,Ana Torres,Industrias Polar,Detergente Alcalino,L240102,31,3972,2343,Limpieza,101,70,Bodega Centro
2024-01-20,F00259,Ana Torres,Industrias Polar,Desengrasante Industrial,L240103,27,5041,2989,Químicos,29,2,Bodega Centro
2024-01-20,F00260,Pedro Ruiz,Química Valpo,Detergente Alcalino,L240112,36,4068,2461,Limpieza,101,65,Bodega Centro
2024-01-20,F00260,Pedro Ruiz,Química Valpo,Aditivo Antiespuma,L240102,2,5955,3406,Químicos,5,3,Bodega Centro
2024-01-20,F00261,María López,Distribuidora Austral,Sellador Epóxico,L240128,5,11955,8758,Químicos,18,13,Bodega Norte
2024-01-20,F00261,María López,Distribuidora Austral,Sellador Epóxico,L240115,2,11955,8758,Químicos,3,1,Bodega Norte
2024-01-20,F00261,María López,Distribuidora Austral,Desengrasante Industrial,L240125,2,4831,3111,Químicos,8,6,Bodega Norte
2024-01-20,F00261,María López,Distribuidora Austral,Desengrasante Industrial,L240115,17,4831,3111,Químicos,59,42,Bodega Norte
2024-01-22,F00262,Juan Pérez,Comercial FríoSur,Sellador Epóxico,L240125,6,13194,8278,Químicos,10,4,Bodega Norte
2024-01-22,F00262,Juan Pérez,Comercial FríoSur,Detergente Enzimático,L240126,25,6476,4151,Limpieza,73,48,Bodega Norte
2024-01-22,F00262,Juan Pérez,Comercial FríoSur,Detergente Enzimático,L240119,23,6476,4151,Limpieza,86,63,Bodega Norte
2024-01-23,F00263,Ana Torres,Retail Pacífico,Detergente Enzimático,L240104,45,6212,3681,Limpieza,188,143,Bodega Sur
2024-01-23,F00264,Juan Pérez,Química Valpo,Aditivo Antiespuma,L240124,190,6157,3500,Químicos,896,706,Bodega Sur
2024-01-23,F00264,Juan Pérez,Química Valpo,Detergente Enzimático,L240112,28,6294,4094,Limpieza,89,61,Bodega Sur
2024-01-23,F00264,Juan Pérez,Química Valpo,Desinfectante Amonio,L240126,20,5570,3357,Limpieza,54,34,Bodega Sur
2024-01-23,F00264,Juan Pérez,Química Valpo,Detergente Alcalino,L240112,14,3990,2263,Limpieza,40,26,Bodega Sur
2024-01-23,F00265,Pedro Ruiz,Supermercados Nova,Detergente Enzimático,L240124,28,5858,4098,Limpieza,90,62,Bodega Norte
2024-01-23,F00265,Pedro Ruiz,Supermercados Nova,Desinfectante Amonio,L240125,20,5564,3174,Limpieza,76,56,Bodega Norte
2024-01-23,F00265,Pedro Ruiz,Supermercados Nova,Aditivo Antiespuma,L240111,18,5830,3726,Químicos,42,24,Bodega Norte
2024-01-23,F00265,Pedro Ruiz,Supermercados Nova,Desengrasante Industrial,L240125,10,4958,2939,Químicos,25,15,Bodega Norte
2024-01-23,F00265,Pedro Ruiz,Supermercados Nova,Desengrasante Industrial,L240126,28,4958,2939,Químicos,128,100,Bodega Norte
2024-01-24,F00266,Pedro Ruiz,Distribuidora Austral,Solvente Multiuso,L201120,15,7487,4896,Solventes,44,29,Bodega Centro
2024-01-24,F00266,Pedro Ruiz,Distribuidora Austral,Sellador Epóxico,L240102,40,13163,8711,Químicos,179,139,Bodega Centro
2024-01-24,F00267,Pedro Ruiz,Química Valpo,Solvente Multiuso,L240116,1,7835,4552,Solventes,1,0,Bodega Norte
2024-01-24,F00267,Pedro Ruiz,Química Valpo,Desengrasante Industrial,L240123,45,4880,2935,Químicos,144,99,Bodega Norte
2024-01-24,F00268,Ana Torres,Distribuidora Austral,Desengrasante Industrial,L240128,44,5139,3174,Químicos,150,106,Bodega Norte
2024-01-24,F00268,Ana Torres,Distribuidora Austral,Detergente Enzimático,L240109,7,5799,4141,Limpieza,28,21,Bodega Norte
2024-01-24,F00268,Ana Torres,Distribuidora Austral,Sellador Epóxico,L240129,1,13098,9051,Químicos,3,2,Bodega Norte
2024-01-25,F00269,Juan Pérez,Industrias Polar,Removedor de Ceras,L240113,8,8834,5129,Solventes,21,13,Bodega Norte
2024-01-25,F00269,Juan Pérez,Industrias Polar,Aditivo Antiespuma,L240104,22,5487,3601,Químicos,36,14,Bodega Norte
2024-01-26,F00270,Juan Pérez,Logística Andes,Detergente Alcalino,L240102,14,3974,2526,Limpieza,51,37,Bodega Norte
2024-01-26,F00270,Juan Pérez,Logística Andes,Aditivo Antiespuma,L240101,12,5564,3246,Químicos,41,29,Bodega Norte
2024-01-26,F00270,Juan Pérez,Logística Andes,Aditivo Antiespuma,L240127,11,5564,3246,Químicos,36,25,Bodega Norte
2024-01-26,F00270,Juan Pérez,Logística Andes,Desengrasante Industrial,L240108,41,4874,3050,Químicos,155,114,Bodega Norte
2024-01-26,F00270,Juan Pérez,Logística Andes,Solvente Multiuso,L240114,18,7569,4585,Solventes,39,21,Bodega Norte
2024-01-27,F00271,María López,Servicios Mineros Z,Removedor de Ceras,L240113,7,9205,4981,Solventes,17,10,Bodega Norte
2024-01-27,F00271,María López,Servicios Mineros Z,Detergente Alcalino,L240106,19,4269,2398,Limpieza,43,24,Bodega Norte
2024-01-27,F00271,María López,Servicios Mineros Z,Desinfectante Amonio,L240125,11,5657,3248,Limpieza,47,36,Bodega Norte
2024-01-27,F00271,María López,Servicios Mineros Z,Sellador Epóxico,L240111,1,11977,9184,Químicos,1,0,Bodega Norte
2024-01-29,F00272,Juan Pérez,MetalMaq Ltda,Detergente Alcalino,L240101,31,3720,2197,Limpieza,117,86,Bodega Norte
2024-01-29,F00273,María López,MetalMaq Ltda,Detergente Enzimático,L240123,29,6562,3930,Limpieza,56,27,Bodega Norte
2024-01-29,F00273,María López,MetalMaq Ltda,Removedor de Ceras,L240119,1,9586,5539,Solventes,3,2,Bodega Norte
2024-01-29,F00273,María López,MetalMaq Ltda,Removedor de Ceras,L240104,1,9586,5539,Solventes,2,1,Bodega Norte
2024-01-29,F00273,María López,MetalMaq Ltda,Detergente Alcalino,L240118,11,3825,2357,Limpieza,24,13,Bodega Norte
2024-01-29,F00274,Pedro Ruiz,Logística Andes,Detergente Alcalino,L240128,1,4120,2239,Limpieza,3,2,Bodega Sur
2024-01-29,F00274,Pedro Ruiz,Logística Andes,Detergente Alcalino,L240105,13,4120,2239,Limpieza,39,26,Bodega Sur
2024-01-30,F00275,Ana Torres,Servicios Mineros Z,Detergente Enzimático,L240122,7,6342,3715,Limpieza,22,15,Bodega Sur
2024-01-30,F00275,Ana Torres,Servicios Mineros Z,Detergente Enzimático,L240117,23,6342,3715,Limpieza,51,28,Bodega Sur
2024-01-30,F00275,Ana Torres,Servicios Mineros Z,Aditivo Antiespuma,L240114,32,5638,3448,Químicos,128,96,Bodega Sur
2024-01-30,F00275,Ana Torres,Servicios Mineros Z,Removedor de Ceras,L240105,1,8956,5062,Solventes,3,2,Bodega Sur
2024-01-30,F00276,Juan Pérez,Alimentos Andinos,Removedor de Ceras,L240123,2,8721,5227,Solventes,4,2,Bodega Centro
